Official_ID,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Elevation_m,Gravelius,Aspect_deg,Slope_deg,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Permeability_logk_m2,Porosity_frac
08NM015,49.26222,-119.4742,255.0,1526.6,1.54,285.7772,10.0554,0.7991,0.1119,0.0001,0.0006,0.0007,0.087,0.0006,0.0,-13.9321431985923,0.018392857317979
08NM142,50.25778,-119.0819,60.5479,1131.6,1.5771,173.1071,12.3164,0.8486,0.0143,0.0019,0.002,0.0002,0.133,0.0,0.0,-15.132258076821598,0.106774192964358
08NM171,49.24928,-119.3214,117.45299999999999,1700.2,1.6037,265.0785,8.4098,0.8505,0.0635,0.0,0.0003,0.0,0.0857,0.0,0.0,-13.981818535111199,0.01590909096624
08NM173,49.794579999999996,-119.852,44.653999999999996,1316.9,1.2838,71.7069,12.4382,0.9347,0.0131,0.0,0.0034,0.0155,0.0333,0.0,0.0,-13.927692648080699,0.018615384801076
08NM174,50.21222,-119.5386,113.555,1418.5,1.4351,110.5855,13.5702,0.8688,0.0439,0.0,0.0032,0.0,0.084,0.0,0.0,-13.383721041124899,0.069883722746961
08NM240,49.650890000000004,-119.4,4.9391,1777.4,1.2448,149.9761,12.4369,0.9428,0.0415,0.0,0.0,0.0,0.0157,0.0,0.0,-14.1000003814697,0.009999999776483
08NN002,49.04327,-118.4404,2056.51,1371.9,1.7930000000000001,199.2251,15.1457,0.8231,0.07,0.0018,0.0035,0.0034,0.0916,0.0065,0.0,-14.0616583611063,0.023325777135505002
08NN012,48.98444,-118.2153,9928.1797,1295.5,1.8486,211.0597,12.5302,0.7703,0.081,0.002,0.0069,0.0091,0.1223,0.0083,0.0,-13.9415353338151,0.034861886100066
08NN013,48.981390000000005,-118.7653,5654.0601,1341.2,2.1105,205.4396,11.0441,0.7949,0.0752,0.0016,0.0047,0.0087,0.1061,0.0089,0.0,-13.950882847714801,0.032844198921598
08NN015,49.70292,-119.0925,233.412,1647.2,1.8578,283.7749,8.0587,0.8502,0.0401,0.0007,0.0026,0.0067,0.0996,0.0,0.0,-13.802535521816198,0.024873239919543
08NN019,49.56537,-119.052,144.941,1386.3,1.5418,205.3069,7.4611,0.8583,0.0335,0.001,0.0022,0.0147,0.0904,0.0,0.0,-14.092793172544198,0.010360360153959
08NN022,49.48417,-119.1083,1170.0,1410.0,1.8582,169.1637,8.7673,0.8484,0.0483,0.0004,0.0043,0.0083,0.0902,0.0001,0.0,-13.9557380519929,0.017213114873186
08NN023,49.58914,-118.3118,221.37900000000002,1472.4,1.4962,139.9767,13.0317,0.8139,0.085,0.0034,0.0012,0.0,0.0966,0.0,0.0,-14.0596389253455,0.012168674578284
08NN028,49.36582,-118.8493,28.4717,1414.2,1.3741,290.4922,13.7769,0.887,0.0493,0.0,0.0,0.0024,0.0613,0.0,0.0,-13.727907269500001,0.028604651822947004
08NP001,49.00122,-114.4756,1107.65,1754.9,1.7708,135.1567,16.7191,0.6685,0.2362,0.0024,0.0062,0.0073,0.0791,0.0,0.0002,-12.828718282867902,0.12779927433456
08NP002,49.0325,-114.5833,118.0,1724.4,1.3266,87.1298,16.4119,0.7507,0.157,0.0003,0.0028,0.0046,0.0847,0.0,0.0,-13.6922018549858,0.123440365571905
08OA002,53.613890000000005,-132.2097,480.0,207.4,1.7942,58.4016,8.2951,0.9128,0.0362,0.0012,0.0226,0.0041,0.0229,0.0,0.0,-14.7221237937961,0.162643804773276
08OA004,53.252680000000005,-132.138,42.3147,309.8,1.5391,211.8546,11.9061,0.9507,0.0238,0.0,0.0074,0.0075,0.0107,0.0,0.0,-15.064788670607,0.16802816932470002
08PA001,49.04722,-121.0958,907.0,1389.5,1.6858,276.3214,25.1477,0.8247,0.1013,0.0,0.0022,0.0029,0.0616,0.0,0.0073,-14.384244088334698,0.1582185952753
09AA006,59.59536,-133.8144,6860.9399,1109.8,2.4029,33.8096,9.8906,0.5048,0.1788,0.0002,0.1163,0.0017,0.1092,0.0,0.08900000000000001,-14.1618393324854,0.09675262814242198
09AA008,59.56111,-133.6656,697.0,1288.4,1.8214,334.582,12.197000000000001,0.3716,0.3858,0.0,0.0515,0.0038,0.1869,0.0,0.0004,-14.075094268230501,0.053702031746450996
09AA013,59.94778,-134.3325,989.3960000000001,1234.0,2.0108,47.6001,16.334,0.3667,0.4649,0.0001,0.0717,0.0025,0.0645,0.0,0.0296,-13.891080058858499,0.053385498696898
09AE003,59.93083000000001,-131.7686,3393.71,1281.7,1.6111,54.8686,12.6387,0.5434,0.2963,0.0,0.0233,0.0009,0.1358,0.0,0.0004,-14.4258901728697,0.08232843499349099
10AC002,59.18889,-129.2122,6940.0,1283.9,2.0798,56.1264,11.2322,0.6095,0.1851,0.0,0.0199,0.0012,0.1839,0.0,0.0003,-14.338744643603102,0.089437418326569
10AC003,58.81389,-130.0833,1520.0,1195.4,2.0423,22.1655,6.9865,0.6666,0.0538,0.0,0.0406,0.0019,0.2371,0.0,0.0,-15.122852324479402,0.126382549061446
10AC004,59.75833000000001,-129.1278,1700.0,1291.4,2.4231,92.8565,12.5598,0.5796,0.3068,0.0001,0.0153,0.0006,0.0965,0.0,0.0011,-12.9542938952277,0.07183571897247701
10AC005,59.1175,-129.8255,881.535,1392.2,2.1128,139.2703,12.8058,0.4406,0.3622,0.0,0.0114,0.0,0.1849,0.0,0.0009,-14.5527878520328,0.07486951330616999
10AC006,59.85833,-128.5972,14500.0,1248.2,1.9573,61.0076,11.7007,0.6244,0.2045,0.0001,0.0226,0.0008,0.1473,0.0,0.0003,-13.7139729092768,0.077814008530068
10AD001,59.95083,-128.1508,9450.0,1224.8,2.4733,176.7508,14.2649,0.637,0.2671,0.0002,0.0117,0.0007,0.0812,0.0,0.002,-14.7514491966123,0.1541796120287
10BA001,59.064440000000005,-127.8447,6580.0,1425.6,2.0201,36.4566,17.0612,0.4755,0.3321,0.0001,0.0102,0.0,0.1811,0.0,0.001,-13.535622739125301,0.078481794691461
10BB001,59.615280000000006,-127.3103,22700.0,1323.1,2.728,46.6756,16.0753,0.6114,0.2504,0.0001,0.0137,0.0,0.1174,0.0,0.006999999999999999,-13.923706368410802,0.10193581364042
10BB002,59.098330000000004,-127.5339,11200.0,1416.6,2.398,12.0351,18.4942,0.5747,0.29100000000000004,0.0001,0.0123,0.0,0.1082,0.0,0.0136,-14.2328269711698,0.124129916285185
10BC001,59.691390000000006,-126.9506,9190.0,1079.0,2.1789,182.1496,11.0364,0.7899,0.1145,0.0001,0.0091,0.0,0.0863,0.0,0.0,-13.9665178456271,0.12202733066636501
10BE001,59.4125,-126.0972,104355.0,1181.4,2.2771,93.7074,12.4138,0.6759999999999999,0.191,0.0001,0.0178,0.0006,0.1126,0.0,0.002,-14.021025330603699,0.112111530486084
10BE004,58.854969999999994,-125.3826,2542.45,1587.9,1.7022,313.59,23.9583,0.3693,0.5056,0.0002,0.0085,0.0005,0.1069,0.0,0.0091,-14.470046262054998,0.14404080693285198
10BE005,59.7425,-124.4764,119000.0,1183.7,2.2384,93.6884,13.1071,0.6678,0.1971,0.0001,0.0175,0.0006,0.1139,0.0,0.003,-14.0394785258466,0.11589607481367402
10BE006,59.70111,-127.2275,61600.0,1163.5,2.3514,118.3184,11.3002,0.662,0.195,0.0002,0.0204,0.0009,0.1208,0.0,0.0006,-14.136611912430999,0.117591900373663
10BE007,59.335969999999996,-125.9402,1173.8199,1373.4,1.6639,66.2981,21.7143,0.5297,0.3608,0.0004,0.0231,0.0027,0.0832,0.0,0.0001,-12.684373665455501,0.141127078534243
10BE009,59.45417,-126.2275,209.486,1021.6,1.5355,206.4052,15.2696,0.8063,0.0558,0.0,0.0,0.0,0.1379,0.0,0.0,-12.882619773711,0.09914357672147502
10BE010,59.187780000000004,-124.7014,6900.0,1464.5,1.874,24.1003,22.1231,0.4079,0.4256,0.0001,0.016,0.0006,0.1271,0.0,0.0228,-13.8474029931259,0.13810604367026502
10BE011,59.374719999999996,-125.0686,1780.0,1069.5,1.8893,172.3647,10.7441,0.8406,0.0503,0.0001,0.0055,0.0,0.1035,0.0,0.0,-14.3005217637878,0.17193913326315302
10BE012,59.60944,-127.0961,3780.0,1299.4,2.1434,356.4986,14.8977,0.7559,0.1558,0.0001,0.0078,0.0,0.0804,0.0,0.0001,-14.988506289161,0.11062074665353999
10BE013,59.55333,-126.4806,3740.0,869.1,1.8081,340.2311,7.6182,0.8963,0.0316,0.0,0.0191,0.0,0.053,0.0,0.0,-12.3993420151915,0.06838817907743701
10CA001,58.271190000000004,-121.4639,7405.3999,597.5,1.7061,351.5951,1.2047,0.8281,0.0035,0.0292,0.0103,0.0,0.1289,0.0,0.0,-15.270471897520599,0.168614379085121
10CB001,57.23822,-122.6915,2184.6399,1437.8,2.0140000000000002,110.4106,14.5768,0.6233,0.2047,0.0002,0.0098,0.0007,0.1584,0.0,0.0029,-14.2484971982632,0.134707079875799
10CC001,58.822219999999994,-122.5417,43500.0,728.7,2.4247,26.4373,3.9012,0.8285,0.0236,0.0176,0.0123,0.0004,0.1172,0.0,0.0003,-15.074025444461501,0.16764902209283097
10CC002,58.67083,-122.6375,22600.0,732.3,2.419,26.7305,3.9338,0.8292,0.0238,0.0174,0.0118,0.0004,0.1171,0.0,0.0003,-15.068990256442302,0.16777193162475199
10CD001,58.788109999999996,-122.6616,20277.8008,1107.3,1.6812,84.4681,12.6876,0.6706,0.1835,0.0017,0.015,0.0013,0.1197,0.0,0.0083,-14.996838442722199,0.154494526248589
10CD003,58.89239,-123.3189,277.307,569.2,1.4104,170.8891,3.4737,0.8098,0.0006,0.0004,0.0015,0.0015,0.1862,0.0,0.0,-14.8692307692308,0.181153848939217
10CD004,58.03025,-122.7202,334.656,755.0,1.3267,329.0957,5.4176,0.8775,0.0002,0.0,0.0009,0.0023,0.1191,0.0,0.0,-14.186274509803901,0.206764710957513
10CD005,58.106,-122.7156,108.695,741.7,1.4468,301.9361,6.9567,0.8759999999999999,0.0004,0.0,0.0001,0.0011,0.1224,0.0,0.0,-14.004950495049501,0.21356436211874
10CD006,58.48389,-122.8297,7320.0,1090.1,2.0062,70.278,10.8064,0.7281,0.1244,0.001,0.0136,0.001,0.124,0.0,0.0078,-15.0298236378141,0.155855346668438
10DA001,59.988890000000005,-122.9564,22400.0,561.4,2.4228,339.7216,1.0302,0.7877,0.0224,0.0723,0.0505,0.0002,0.0669,0.0,0.0,-15.8213527878669,0.148136430672112
11AA026,49.10772,-110.2237,457.1392,983.9,1.8261,176.3315,1.5315,0.0003,0.9733,0.0003,0.0189,0.0063,0.0009,0.0,0.0,-14.095307917888599,0.21017595845932802
11AB105,48.98333,-109.5306,172.0,890.1,1.9039,214.1383,0.8737,0.0,0.8261,0.0105,0.0062,0.0139,0.0155,0.1279,0.0,-16.2081168441029,0.13529220525804303
11AD001,48.95,-107.8667,3190.0,902.8,1.7955,151.131,0.7757,0.0002,0.2567,0.0052,0.0308,0.0239,0.0089,0.6743,0.0,-16.0359709019328,0.14081550084526698
11AE006,48.988890000000005,-106.8361,196.0,859.5,1.4516,185.9878,2.2166,0.0017,0.9277,0.0051,0.0022,0.0016,0.0048,0.0569,0.0,-15.068686838503199,0.17703703851109803
11AE007,48.99167,-106.9278,445.0,859.6,1.4262,176.7289,2.0472,0.0,0.8727,0.001,0.0021,0.0073,0.0042,0.1126,0.0,-15.6342703846085,0.155850066507916
11AE009,48.969440000000006,-106.8389,840.1012,884.5,1.4388,210.7198,2.3076,0.0104,0.7598,0.0103,0.0008,0.0073,0.0186,0.1929,0.0,-14.2861574684331,0.208480512819645
